"Date","Year","Month","MonthName","Decade","Station","StationName","Network","City","County","Lat","Lon","Elev_m","Tmax_C","Tmin_C","Tmed_C","Tdew_C","RHmax","RHmin","RHmed","Precip_mm","THImax","THImin","THImed","THImax_cat","THI75","THI79","THI84","THImax_rh","THImin_rh","THImed_rh","Imputed","ImputedVar"
2022-05-02,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,30.6,18.1,24.35,16.3,91.4,41.2,66.3,0,77.67,65.17,71.42,"Alert",1,0,0,77.55,64.26,70.91,FALSE,""
2022-05-03,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,32.3,17.6,24.95,16.17,92.5,37.5,65,0,79.32,64.62,71.97,"Danger",1,1,0,78.95,63.44,71.2,FALSE,""
2022-05-04,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,31.7,20,25.85,18.69,97.8,43.3,70.55,1.52,79.63,67.93,73.78,"Danger",1,1,0,79.25,67.88,73.56,FALSE,""
2022-05-05,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,23.5,16.3,19.9,16.3,99.4,64.9,82.15,0,70.57,63.37,66.97,"Normal",0,0,0,71.11,61.33,66.22,FALSE,""
2022-05-06,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,29.1,13.2,21.15,13.2,100,66.1,83.05,2.79,75.05,59.15,67.1,"Alert",1,0,0,79.4,55.76,67.58,TRUE,"Tdew_C"
2022-05-07,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,25.8,13,19.4,10.95,98.6,51.9,75.25,0,70.94,58.14,64.54,"Normal",0,0,0,72.96,55.42,64.19,TRUE,"Tdew_C"
2022-05-08,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,12.9,9.4,11.15,9.12,98.3,77.6,87.95,0,57.38,53.88,55.63,"Normal",0,0,0,55.56,49,52.28,FALSE,""
2022-05-09,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,18.2,9.3,13.75,4.84,79.8,37.8,58.8,0,61.14,52.24,56.69,"Normal",0,0,0,62.4,49.77,56.08,FALSE,""
2022-05-10,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,17.5,11.6,14.55,9.74,90.3,59,74.65,0,62.21,56.31,59.26,"Normal",0,0,0,62.23,53.15,57.69,FALSE,""
2022-05-11,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,18.6,10.9,14.75,10.15,96.5,57,76.75,0,63.45,55.75,59.6,"Normal",0,0,0,63.67,51.74,57.71,FALSE,""
2022-05-12,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,19,13.4,16.2,11.92,100,88.5,94.25,0,64.49,58.89,61.69,"Normal",0,0,0,65.67,56.12,60.9,TRUE,"Tdew_C"
2022-05-13,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,25.3,14.9,20.1,13.57,100,65.1,82.55,0,71.39,60.99,66.19,"Normal",0,0,0,73.74,58.82,66.28,TRUE,"Tdew_C"
2022-05-14,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,26.2,16.8,21.5,15.06,100,66.8,83.4,0,72.82,63.42,68.12,"Normal",0,0,0,75.24,62.24,68.74,TRUE,"Tdew_C"
2022-05-15,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,29.6,16.4,23,16.4,100,49.1,74.55,0.25,76.7,63.5,70.1,"Alert",1,0,0,77.54,61.52,69.53,FALSE,""
2022-05-16,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,29.9,18.2,24.05,18.2,98.8,52.5,75.65,1.27,77.65,65.95,71.8,"Alert",1,0,0,78.46,64.71,71.59,FALSE,""
2022-05-17,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,28.2,14,21.1,11.34,100,28.4,64.2,0,73.48,59.28,66.38,"Normal",0,0,0,72.88,57.2,65.04,FALSE,""
2022-05-18,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,26.5,14.3,20.4,12.5,95.2,38.9,67.05,0,72.2,60,66.1,"Normal",0,0,0,72.31,57.74,65.03,FALSE,""
2022-05-19,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,33,18.4,25.7,18.4,96.3,43.8,70.05,0,80.82,66.22,73.52,"Danger",1,1,0,80.95,64.97,72.96,FALSE,""
2022-05-20,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,36.1,20.5,28.3,20.27,99.3,39.5,69.4,0,84.6,69,76.8,"Emergency",1,1,1,83.85,68.86,76.35,FALSE,""
2022-05-21,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,35.1,22.3,28.7,21.16,96.5,42.9,69.7,0,83.92,71.12,77.52,"Danger",1,1,0,83.36,71.86,77.61,FALSE,""
2022-05-22,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,32.7,22.2,27.45,20.19,96.4,43.5,69.95,0,81.17,70.67,75.92,"Danger",1,1,0,80.52,71.68,76.1,FALSE,""
2022-05-23,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,29,17.5,23.25,16.48,100,57.3,78.65,0.51,76.13,64.63,70.38,"Alert",1,0,0,77.97,63.5,70.73,TRUE,"Tdew_C"
2022-05-24,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,24.8,15.6,20.2,15.57,100,83.6,91.8,0.25,71.61,62.41,67.01,"Normal",0,0,0,74.93,60.08,67.51,TRUE,"Tdew_C"
2022-05-25,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,19.5,15.4,17.45,15.4,100,82.3,91.15,0,66.24,62.14,64.19,"Normal",0,0,0,66.2,59.72,62.96,FALSE,""
2022-05-26,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,25.4,16.6,21,15.44,100,73.8,86.9,0.25,72.16,63.36,67.76,"Normal",0,0,0,74.84,61.88,68.36,TRUE,"Tdew_C"
2022-05-27,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,28.4,19.3,23.85,18.74,100,68.1,84.05,0.76,76.34,67.24,71.79,"Alert",1,0,0,78.65,66.74,72.7,TRUE,"Tdew_C"
2022-05-28,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,29.7,16.9,23.3,15.4,97.3,39,68.15,0,76.44,63.64,70.04,"Alert",1,0,0,76.13,62.35,69.24,FALSE,""
2022-05-29,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,30.9,15.4,23.15,15.4,100,40.8,70.4,0,77.64,62.14,69.89,"Alert",1,0,0,77.85,59.72,68.79,FALSE,""
2022-05-30,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,32.8,18,25.4,17.5,100,38.9,69.45,0,80.3,65.5,72.9,"Danger",1,1,0,79.8,64.4,72.1,FALSE,""
2022-05-31,2022,5,"May","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,34.2,18.9,26.55,17.76,100,35,67.5,0,81.79,66.49,74.14,"Danger",1,1,0,80.69,66.02,73.35,FALSE,""
2022-06-01,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,36.6,20.2,28.4,17.9,89,32.5,60.75,0,84.24,67.84,76.04,"Emergency",1,1,1,82.9,67.72,75.31,FALSE,""
2022-06-02,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,35.8,22.1,28.95,19.21,87.9,36,61.95,2.54,83.92,70.22,77.07,"Danger",1,1,0,82.74,70.85,76.8,FALSE,""
2022-06-03,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,31.6,20.1,25.85,20.1,98.7,53.2,75.95,0.25,80.04,68.54,74.29,"Danger",1,1,0,80.83,68.11,74.47,FALSE,""
2022-06-04,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,29.3,14.6,21.95,12.41,98.9,30.4,64.65,0,74.97,60.27,67.62,"Normal",0,0,0,74.37,58.28,66.32,FALSE,""
2022-06-05,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,29,13,21,11.42,100,30,65,0,74.31,58.31,66.31,"Normal",0,0,0,73.98,55.4,64.69,FALSE,""
2022-06-06,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,28.9,14.4,21.65,11.04,100,24.9,62.45,1.02,74.07,59.57,66.82,"Normal",0,0,0,73.13,57.92,65.53,FALSE,""
2022-06-07,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,29.4,16.5,22.95,16.25,99.4,44.6,72,0,76.45,63.55,70,"Alert",1,0,0,76.61,61.69,69.15,FALSE,""
2022-06-08,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,30.7,21.3,26,21.3,100,61.4,80.7,6.6,79.57,70.17,74.87,"Danger",1,1,0,80.97,70.34,75.65,FALSE,""
2022-06-09,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,32.9,23,27.95,21.16,98.5,45.1,71.8,0,81.72,71.82,76.77,"Danger",1,1,0,81.06,73.27,77.17,FALSE,""
2022-06-10,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,28.4,17.6,23,15.22,88.8,43.2,66,0,75.08,64.28,69.68,"Alert",1,0,0,75.17,63.32,69.24,FALSE,""
2022-06-11,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,29.1,15.4,22.25,14.65,98,40.2,69.1,0,75.57,61.87,68.72,"Alert",1,0,0,75.59,59.7,67.64,FALSE,""
2022-06-12,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,31.3,19,25.15,18.51,99.6,55.3,77.45,27.43,79.16,66.86,73.01,"Danger",1,1,0,80.79,66.18,73.48,TRUE,"Tdew_C"
2022-06-13,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,33.7,20.9,27.3,20.32,100,60.6,80.3,0,82.22,69.42,75.82,"Danger",1,1,0,85.06,69.62,77.34,TRUE,"Tdew_C"
2022-06-14,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,34.2,22,28.1,20.87,95.7,44.7,70.2,0,82.91,70.71,76.81,"Danger",1,1,0,82.61,71.27,76.94,FALSE,""
2022-06-15,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,30.3,20,25.15,17.32,98.6,38.2,68.4,0,77.73,67.43,72.58,"Alert",1,0,0,76.71,67.92,72.32,FALSE,""
2022-06-16,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,26.7,18.7,22.7,17.7,96.2,72.6,84.4,11.94,74.27,66.27,70.27,"Normal",0,0,0,76.69,65.5,71.09,TRUE,"Tdew_C"
2022-06-17,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,35.7,21.4,28.55,20.67,97.5,40.9,69.2,9.4,84.34,70.04,77.19,"Emergency",1,1,1,83.67,70.34,77.01,FALSE,""
2022-06-18,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,31.3,15.4,23.35,14.52,93.9,36.4,65.15,0,77.73,61.83,69.78,"Alert",1,0,0,77.59,59.66,68.63,FALSE,""
2022-06-19,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,26.6,13.1,19.85,8.64,96.4,22.6,59.5,0,70.91,57.41,64.16,"Normal",0,0,0,70.44,55.63,63.03,FALSE,""
2022-06-20,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,29.2,10.9,20.05,8.58,96,24.2,60.1,0,73.49,55.19,64.34,"Normal",0,0,0,73.34,51.76,62.55,FALSE,""
2022-06-21,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,29.4,14.2,21.8,11.72,97.9,28.5,63.2,0,74.82,59.62,67.22,"Normal",0,0,0,74.19,57.56,65.88,FALSE,""
2022-06-22,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,31.2,17.4,24.3,17.4,99.2,46.7,72.95,3.81,78.66,64.86,71.76,"Alert",1,0,0,79.21,63.3,71.25,FALSE,""
2022-06-23,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,27.1,18.6,22.85,18.6,99.9,66.3,83.1,0.25,75,66.5,70.75,"Normal",0,0,0,76.5,65.48,70.99,FALSE,""
2022-06-24,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,28.6,15.9,22.25,15.9,100,48.4,74.2,0,75.52,62.82,69.17,"Alert",1,0,0,76.15,60.62,68.39,FALSE,""
2022-06-25,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,30.8,13.7,22.25,12.9,100,31.7,65.85,0,76.64,59.54,68.09,"Alert",1,0,0,76.24,56.66,66.45,FALSE,""
2022-06-26,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,31.2,17.5,24.35,16.52,100,38.7,69.35,0.25,78.35,64.65,71.5,"Alert",1,0,0,77.86,63.5,70.68,FALSE,""
2022-06-27,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,31.2,18.6,24.9,18.6,98.6,52.2,75.4,0,79.1,66.5,72.8,"Danger",1,1,0,80.13,65.42,72.78,FALSE,""
2022-06-28,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,30.3,19.3,24.8,15.93,96.9,33.6,65.25,0.25,77.23,66.23,71.73,"Alert",1,0,0,75.98,66.59,71.29,FALSE,""
2022-06-29,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,27,18.3,22.65,16.21,94.6,47.6,71.1,0,74.04,65.34,69.69,"Normal",0,0,0,74,64.73,69.36,FALSE,""
2022-06-30,2022,6,"Jun","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,31.6,17.4,24.5,17.4,100,44.4,72.2,0,79.06,64.86,71.96,"Danger",1,1,0,79.32,63.32,71.32,FALSE,""
2022-07-01,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,32.1,19.9,26,19.9,100,54.1,77.05,0,80.46,68.26,74.36,"Danger",1,1,0,81.66,67.82,74.74,FALSE,""
2022-07-02,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,29.7,20.6,25.15,19.01,100,66.7,83.35,9.65,77.75,68.65,73.2,"Alert",1,0,0,80.37,69.08,74.72,TRUE,"Tdew_C"
2022-07-03,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,34.2,21.1,27.65,21.1,100,47.9,73.95,59.18,83,69.9,76.45,"Danger",1,1,0,83.24,69.98,76.61,FALSE,""
2022-07-04,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,30.9,20.9,25.9,19.82,100,48.2,74.1,0,79.24,69.24,74.24,"Danger",1,1,0,79.07,69.62,74.35,FALSE,""
2022-07-05,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,31.7,19.8,25.75,19.8,100,53.2,76.6,0,80.03,68.13,74.08,"Danger",1,1,0,80.96,67.64,74.3,FALSE,""
2022-07-06,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,34,23,28.5,23,98.9,54.9,76.9,25.65,83.48,72.48,77.98,"Danger",1,1,0,84.36,73.31,78.83,FALSE,""
2022-07-07,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,34.1,23,28.55,23,99.5,58.5,79,12.95,83.58,72.48,78.03,"Danger",1,1,0,85.2,73.36,79.28,FALSE,""
2022-07-08,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,28.7,24.3,26.5,24.3,100,80.7,90.35,5.84,78.65,74.25,76.45,"Alert",1,0,0,80.9,75.74,78.32,FALSE,""
2022-07-09,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,32.1,23.7,27.9,23.7,100,63.7,81.85,7.11,81.83,73.43,77.63,"Danger",1,1,0,83.35,74.66,79.01,FALSE,""
2022-07-10,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,23.7,19.4,21.55,18.91,98.7,91,94.85,8.38,71.71,67.41,69.56,"Normal",0,0,0,73.82,66.85,70.34,TRUE,"Tdew_C"
2022-07-11,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,25.9,18.5,22.2,18.33,99.6,77.5,88.55,0.51,73.7,66.3,70,"Normal",0,0,0,76.03,65.28,70.66,TRUE,"Tdew_C"
2022-07-12,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,31.3,19.7,25.5,19.7,100,61.5,80.75,0,79.59,67.99,73.79,"Danger",1,1,0,81.83,67.46,74.65,TRUE,"Tdew_C"
2022-07-13,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,30.7,22.9,26.8,22.28,100,73.1,86.55,3.81,79.92,72.12,76.02,"Danger",1,1,0,82.88,73.22,78.05,TRUE,"Tdew_C"
2022-07-14,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,29.2,22.1,25.65,20.81,99.8,75.4,87.6,0.76,77.89,70.79,74.34,"Alert",1,0,0,80.92,71.76,76.34,TRUE,"Tdew_C"
2022-07-15,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,29.1,22.2,25.65,22.2,99.7,69.7,84.7,0.25,78.29,71.39,74.84,"Alert",1,0,0,79.93,71.94,75.93,FALSE,""
2022-07-16,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,30.1,20.6,25.35,20.6,100,62.3,81.15,1.52,78.72,69.22,73.97,"Alert",1,0,0,80.26,69.08,74.67,FALSE,""
2022-07-17,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,31.3,20.6,25.95,20.6,100,66.3,83.15,0.76,79.92,69.22,74.57,"Danger",1,1,0,82.64,69.08,75.86,TRUE,"Tdew_C"
2022-07-18,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,31.6,22,26.8,22,100,63.7,81.85,0.25,80.72,71.12,75.92,"Danger",1,1,0,82.64,71.6,77.12,FALSE,""
2022-07-19,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,32.7,23.8,28.25,23.53,98.8,58.4,78.6,0.76,82.37,73.47,77.92,"Danger",1,1,0,83.25,74.73,78.99,FALSE,""
2022-07-20,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,32.9,22.8,27.85,22.8,98.4,58.2,78.3,0.51,82.31,72.21,77.26,"Danger",1,1,0,83.49,72.91,78.2,FALSE,""
2022-07-21,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,32.7,23.3,28,23.3,99.6,62.1,80.85,1.02,82.29,72.89,77.59,"Danger",1,1,0,83.92,73.9,78.91,FALSE,""
2022-07-22,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,34,23.5,28.75,23.5,99.4,54.8,77.1,0.25,83.66,73.16,78.41,"Danger",1,1,0,84.34,74.25,79.29,FALSE,""
2022-07-23,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,33.9,22.5,28.2,22.5,99.3,55.8,77.55,0,83.2,71.8,77.5,"Danger",1,1,0,84.4,72.44,78.42,FALSE,""
2022-07-24,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,33.6,22,27.8,22,100,52.2,76.1,0.25,82.72,71.12,76.92,"Danger",1,1,0,83.3,71.6,77.45,FALSE,""
2022-07-25,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,33.3,23.7,28.5,23.51,98.2,57,77.6,0,82.96,73.36,78.16,"Danger",1,1,0,83.81,74.49,79.15,FALSE,""
2022-07-26,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,33.5,22.9,28.2,22.9,98.6,58.7,78.65,0,82.94,72.34,77.64,"Danger",1,1,0,84.41,73.1,78.76,FALSE,""
2022-07-27,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,34.4,23.9,29.15,23.55,97.4,53.7,75.55,0.25,84.08,73.58,78.83,"Emergency",1,1,1,84.66,74.77,79.72,FALSE,""
2022-07-28,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,35.4,23.7,29.55,23.26,98.7,49,73.85,0.25,84.97,73.27,79.12,"Emergency",1,1,1,85.01,74.54,79.77,FALSE,""
2022-07-29,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,35.6,23.7,29.65,23.65,99.3,50.5,74.9,0.51,85.32,73.42,79.37,"Emergency",1,1,1,85.59,74.59,80.09,FALSE,""
2022-07-30,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,31.8,21.6,26.7,21.6,100,59.3,79.65,0,80.78,70.58,75.68,"Danger",1,1,0,82.16,70.88,76.52,FALSE,""
2022-07-31,2022,7,"Jul","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,30.7,21.8,26.25,21.8,100,68.6,84.3,1.02,79.75,70.85,75.3,"Danger",1,1,0,82.14,71.24,76.69,TRUE,"Tdew_C"
2022-08-01,2022,8,"Aug","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,33,22.8,27.9,22.8,99.8,57.3,78.55,0.25,82.41,72.21,77.31,"Danger",1,1,0,83.46,73.02,78.24,FALSE,""
2022-08-02,2022,8,"Aug","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,33.4,22.2,27.8,22.2,98.8,53.4,76.1,0.25,82.59,71.39,76.99,"Danger",1,1,0,83.27,71.87,77.57,FALSE,""
2022-08-03,2022,8,"Aug","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,35,22.6,28.8,22.49,100,48.1,74.05,0.25,84.3,71.9,78.1,"Emergency",1,1,1,84.31,72.68,78.49,FALSE,""
2022-08-04,2022,8,"Aug","2020s","PLYM","Tidewater Research Station (PLYM)","ECONET","Plymouth","Washington County",35.84887,-76.65058,6.1,34.2,24.5,29.35,24.09,100,54.4,77.2,5.08,84.07,74.37,79.22,"Emergency",1,1,1,84.53,76.1,80.32,FALSE,""
